title,link,text,language,family
Izii x Tarby - Nafs Rythme (Official Music Video) - YouTube,https://www.youtube.com/watch?v=1NwriVjKHG0,Music Video by Izii x Tarby performing Nafs RythmeMixed & Mastered: @piramagmusic Directed : Izii x Tarby Edited: Izii x Tarby#Nafs #rythme,Izii,Niger-Congo
IZII (@iziimusic) • Instagram photos and videos,https://www.instagram.com/iziimusic/,"15K Followers, 50 Following, 61 Posts - IZII (@iziimusic) on Instagram: """"",Izii,Niger-Congo
Izii - Apple Music,https://music.apple.com/us/artist/izii/1764551929,"Listen to music by Izii on Apple Music. Find top songs and albums by Izii including Rempli de rêves, Roue Libre (feat. Izii) and more.",Izii,Niger-Congo
IZII - Apple Music,https://music.apple.com/ke/artist/izii/1125415860,"Listen to music by IZII on Apple Music. Find top songs and albums by IZII, including Drifter, Drama (feat. Nic Tapper) [Extended Mix] and more.",Izii,Niger-Congo
Izii - Facebook,https://www.facebook.com/iziiboyofficiel/,"Izii, Goma. 592 likes. : Auteur compositeur rappeur chanteur : Goma, Nord Kivu, RD CONGO ☎️ : + 243901355922",Izii,Niger-Congo
"Stream Ayo Izii music | Listen to songs, albums, playlists for free on ...",https://soundcloud.com/ayoizii,"Play Ayo Izii and discover followers on SoundCloud | Stream tracks, albums, playlists on desktop and mobile.",Izii,Niger-Congo
IZII ⚜ Online songs and bio of the artist — mdundo.com,https://mdundo.com/a/118507,"Drama (feat. Nic Tapper) IZII, Holly 3:00 Mdundo.com is one of Africa's leading music services! The company aims to provide Africa with easy and legal access to online entertainment and reach millions of people across Africa every month. Mdundo enables artists to keep track of fans, downloads and royalties paid in July and January every year.",Izii,Niger-Congo
Izii Tiime Songs - Genius,https://genius.com/artists/Izii-tiime/songs,"Izii Tiime has 12 songs with the most popular being Dita, Stringer Bell and Elle a mal.",Izii,Niger-Congo
Izii - YouTube,https://www.youtube.com/@IziiOfficiel/releases,"Share your videos with friends, family, and the world",Izii,Niger-Congo
IZII - Spotify,https://open.spotify.com/artist/2iHEA2T7JGMA4O2PVavlDd,Artist · 26.7K monthly listeners.,Izii,Niger-Congo
