title,link,text,language,family
Kwesten language - Wikipedia,https://en.wikipedia.org/wiki/Kwesten_language,"Kwesten is a Papuan language of Indonesia. It is spoken in Arare, Holmhaven, Mafenter, and Omte villages in Sarmi Regency. [2]",Kwesten,Tor-Kwerba
Foja Range languages - Wikipedia,https://en.wikipedia.org/wiki/Foja_Range_languages,"The Foja Range languages, or Tor-Kwerba in more limited scope, are a family of about two dozen Papuan languages. They are named after the Foja Mountains of western New Guinea.",Kwesten,Tor-Kwerba
Kwesten in Indonesia people group profile | Joshua Project,https://joshuaproject.net/peoples.php?peo3=12926,"Tor-Kwerba Glottolog Language Family Tor-Orya Written / Published Unknown Total Languages 2 Secondary Languages Malay, Papuan Primary Language Kwesten Ethnologue Language Code kwt Ethnologue Language Familly Tor-Kwerba Glottolog Language Family Tor-Orya Total Languages 2 Secondary Languages Malay, Papuan People Groups Speaking Kwesten Resources ...",Kwesten,Tor-Kwerba
Tor-Kwerba Language Family | Joshua Project,https://joshuaproject.net/language_families/1370,Tor-Kwerba Language Family listing with statistics and map. People groups and languages within the Tor-Kwerba language family. Sortable and downloadable Tor-Kwerba language family data.,Kwesten,Tor-Kwerba
YouTube Music,https://music.youtube.com/,"With the YouTube Music app, enjoy over 100 million songs at your fingertips, plus albums, playlists, remixes, music videos, live performances, covers, and hard-to-find music you can't get anywhere else.",Kwesten,Tor-Kwerba
All Tracks - Kwesta - YouTube Music,https://music.youtube.com/playlist?list=PLJDWTskeosZs_BMfGsfQDY0HSpqief2vW,"Listen to All Tracks - Kwesta on YouTube Music - a dedicated music app with official songs, music videos, remixes, covers, and more.",Kwesten,Tor-Kwerba
Glottolog 5.3 - Kwesten,https://glottolog.org/resource/languoid/id/kwes1245,AES status: shifting Source: David M. Eberhard and Gary F. Simons and Charles D. Fennig 2025 Comment: Kwesten (kwt-kwt) = 7 (Shifting).,Kwesten,Tor-Kwerba
Kwesten - iso_639_3.en-academic.com,https://iso_639_3.en-academic.com/3547/Kwesten,Tor-Kwerba languages — Tor-Kwerba Geographic distribution: New Guinea Linguistic classification: a primary family of Papuan languages Subdivisions: Orya-Tor Mawes-Kwerba ?,Kwesten,Tor-Kwerba
Tor-Kwerba - transnewguinea.org,https://transnewguinea.org/family/torkwerba,database of the languages of New Guinea,Kwesten,Tor-Kwerba
Tor-Kwerba - The GLOCAL,https://glocal.soas.ac.uk/by_family/tor-kwerba/,Jofotek-Bromnya Continue reading → Itik Continue reading →,Kwesten,Tor-Kwerba
